logit,xgb,rf,extra_trees,catboost,hgb,ensemble_probability,prediction_variance,prediction_std,ensemble_prediction,actual_label,correct,error,error_type,probability_bin,uncertainty_quartile
0.2105690132704076,0.1438407280305667,0.1614663997467361,0.1699444925534228,0.1301886488077616,0.1572812159334315,0.1622150830570544,0.0005408656175852,0.0577248785562586,0,1,0,1,false_negative,"(0.1, 0.2]",Q3
0.1938819253070263,0.1655210548749047,0.1751980034878323,0.2197288402774463,0.1667055600010546,0.188489082415989,0.1849207443940422,0.0003010445607515,0.0631775190395866,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.1755950452637176,0.1758866376423182,0.2033707681007743,0.2423776219822315,0.2021733432100956,0.1751168125707661,0.1957533714616506,0.0004999963280031,0.0678770669431764,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.1785126348736204,0.1648616467977537,0.1878214849289212,0.2457387206047663,0.1867832558812916,0.1708278181102812,0.1890909268661057,0.0006069155398856,0.0664584959665802,0,1,0,1,false_negative,"(0.1, 0.2]",Q3
0.221415608239186,0.1657601071573853,0.208189020683307,0.2048584507898125,0.1486697189034427,0.2050674702489393,0.1923267293370122,0.0005755522368753,0.0672693423276015,0,1,0,1,false_negative,"(0.1, 0.2]",Q3
0.1907014520129675,0.1213509838181013,0.1833753548866199,0.2331884705460658,0.1247161414620406,0.1251408003774794,0.1630788671838791,0.0015346461396163,0.0647852137943263,0,1,0,1,false_negative,"(0.1, 0.2]",Q4_high
0.1173210417113631,0.1366031009388202,0.1360541806724159,0.1600531900535081,0.1381776038463944,0.1361747044062699,0.1373973036047953,0.0001315548338205,0.0466469906574815,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1950569014286889,0.1789107964762255,0.182710354217062,0.2010755374403129,0.1845944821627742,0.1817344410035584,0.1873470854547703,5.423721531287486e-05,0.0623231950537202,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1962701503440932,0.1430433430279525,0.1538799632393723,0.1575302455661281,0.1263343817450667,0.1292721030803206,0.1510550311671556,0.0004634441793765,0.0537205815635363,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.1510203449999366,0.142359865496817,0.1511501356403622,0.1587409902835435,0.1684938584374927,0.155055845311268,0.15447017336157,5.497573638520104e-05,0.0515368518090674,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1928392090098103,0.1718179886403646,0.1965039593764303,0.2159194443509333,0.177246605733321,0.1649146449442181,0.1865403086758462,0.0002532675781657,0.0633816584450629,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1223267946067054,0.1364761632567631,0.1287252999562757,0.1397949908113123,0.1165190400637606,0.0929984923138876,0.1228067968347841,0.0002055400425603,0.0427067982645566,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1670616920637314,0.1461251760909143,0.1617648074534181,0.2107422201899198,0.1487279398500484,0.1358808849060165,0.1617171200923414,0.0005016236761332,0.0572854666146514,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.2025793589788867,0.1911033269653113,0.1865734829293981,0.1788892873446905,0.2076272074021527,0.2030823524574417,0.1949758360129802,8.970846858669675e-05,0.0650586145820638,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1002868812666896,0.1486041105972222,0.1557240351535703,0.1706886672126698,0.133964638984207,0.121695650596171,0.138493997301755,0.0004568669457745,0.04983790827237,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.1761287871124305,0.1759433759799924,0.202444327206499,0.2346482175238763,0.2014698472990053,0.1823767640896627,0.1955018865352444,0.0003637672033744,0.0669565113879454,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.1443948353372205,0.1488148900686614,0.1380879284229991,0.1294491992568964,0.1551916232033439,0.146627273205816,0.1437609582491562,5.740422894080635e-05,0.0480510173030596,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.2107473004690575,0.1676049052000736,0.2036795272225244,0.2124753985097448,0.1655684209078555,0.1744551858194294,0.1890884563547809,0.0003511173692851,0.064833326520207,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.2026682850567561,0.1426915594049699,0.1728113552577878,0.1728453906856517,0.1321821366523051,0.1338238907534308,0.1595037696351502,0.0005581206142848,0.0570225818479234,0,1,0,1,false_negative,"(0.1, 0.2]",Q3
0.1917587544515167,0.2007042868343311,0.2226891289349635,0.1983714849516916,0.1956933830488901,0.1899023985504752,0.199853239461978,0.0001008917219841,0.0667266976442654,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.2329832199941737,0.1305121343396994,0.1463782752431882,0.2037303121796715,0.1144877765712569,0.1491222759467911,0.1628689990457968,0.0014906109484938,0.0644417253864197,0,1,0,1,false_negative,"(0.1, 0.2]",Q4_high
0.1506683332806472,0.1226843000931708,0.1399453782924256,0.1648201598431125,0.1089773199105467,0.1033492257843594,0.1317407862007104,0.0004180126244947,0.0474553084145287,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.1164172200122558,0.1150922080023646,0.1185222419289576,0.1129818473981965,0.0930719156298042,0.1001364463186588,0.1093703132150396,7.572885934472857e-05,0.0370510541579313,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1580110406862386,0.1170878879314193,0.1088126060506314,0.116385510222214,0.1087052577313695,0.1034178548510499,0.1187366929121538,0.0002835007146213,0.0422222821822372,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.1340213121933064,0.120452140081556,0.1284784294458409,0.1543497463878177,0.1136575379701009,0.1224740454116079,0.1289055352483716,0.0001455838351414,0.0440536906767408,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1310384211830808,0.0999186916609365,0.1120818021096606,0.1242072424310267,0.0783511121323625,0.0677518409806011,0.1022248517496114,0.0004534670061593,0.0391104317152727,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
